"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"31.08.2010","226,00","230,00","230,20","225,80","6,28M","-2,35%"
"30.08.2010","231,45","228,00","232,00","227,50","8,83M","1,00%"
"27.08.2010","229,15","217,00","229,50","216,70","15,64M","6,19%"
"26.08.2010","215,80","210,50","215,80","210,50","30,54M","2,27%"
"25.08.2010","211,00","209,45","211,15","205,85","123,22M","0,81%"
"24.08.2010","209,30","223,00","224,20","209,00","58,99M","-6,27%"
"23.08.2010","223,30","225,00","225,80","222,70","22,31M","-0,60%"
"20.08.2010","224,65","216,70","225,00","216,00","17,68M","3,29%"
"19.08.2010","217,50","216,00","217,85","215,50","13,47M","0,93%"
"18.08.2010","215,50","216,00","217,50","215,10","21,25M","-0,30%"
"17.08.2010","216,15","214,00","218,00","213,50","53,10M","0,98%"
"16.08.2010","214,05","208,55","214,40","206,50","14,70M","2,32%"
"13.08.2010","209,20","209,40","213,20","207,70","48,48M","-0,12%"
"12.08.2010","209,45","202,00","210,00","201,90","34,80M","3,46%"
"11.08.2010","202,45","201,40","203,00","200,00","25,95M","0,70%"
"10.08.2010","201,05","201,45","203,10","198,00","33,97M","0,02%"
"09.08.2010","201,00","199,30","201,80","197,00","48,74M","0,75%"
"06.08.2010","199,50","203,10","203,50","197,00","52,40M","-1,70%"
"05.08.2010","202,95","201,50","204,00","200,30","173,45M","0,59%"
"04.08.2010","201,75","199,10","203,50","198,95","60,78M","1,41%"
"03.08.2010","198,95","205,00","206,00","196,20","152,12M","-2,67%"
"02.08.2010","204,40","208,95","215,25","204,30","74,35M","-1,97%"
"30.07.2010","208,50","204,00","211,80","203,90","97,54M","1,86%"
"29.07.2010","204,70","196,70","206,40","195,60","104,33M","3,99%"
"28.07.2010","196,85","193,00","197,65","192,95","54,45M","1,89%"
"27.07.2010","193,20","195,65","196,15","192,60","49,27M","-1,28%"
"26.07.2010","195,70","195,35","196,75","194,50","36,75M","0,20%"
"23.07.2010","195,30","189,95","196,50","189,20","101,41M","1,93%"
"22.07.2010","191,60","191,60","191,60","191,60","","2,00%"
"21.07.2010","187,85","187,85","187,85","187,85","","0,11%"
"20.07.2010","187,65","187,65","187,65","187,65","","-2,82%"
"19.07.2010","193,10","193,10","193,10","193,10","","-1,13%"
"16.07.2010","195,30","195,30","195,30","195,30","","-0,81%"
"15.07.2010","196,90","196,90","196,90","196,90","","2,02%"
"14.07.2010","193,00","193,00","193,00","193,00","","0,16%"
